name,address,lat,lng,business_status,rating,user_ratings_total,types,price_level,Kelurahan
Mie Ayam bakso Sarjan 2 MAS Ali (sejak 1995),"Jalan Terusan Jakarta Jalan Hantap Raya No.:25, RT.:02/RW:14/RW.14",-6.9146572,107.648535,CLOSED_TEMPORARILY,4.5,2,"restaurant, food, point_of_interest, establishment",Unknown,Babakan Surabaya
Nasi Goreng Putra Riziq,"Jalan Terusan Jakarta No.19, Babakan Surabaya",-6.913310999999998,107.6476724,CLOSED_TEMPORARILY,2.6,10,"restaurant, food, point_of_interest, establishment",Unknown,Babakan Surabaya
NINA,"3JMX+X7R, Babakan Surabaya",-6.915020099999999,107.64815,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Babakan Surabaya
Sate Jembatan Madura,"Jalan Terusan Jakarta No.20 c, Babakan Surabaya",-6.9133787,107.6473622,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Babakan Surabaya
Nasi Kuning Ibu Popon,"Jalan Terusan Jakarta No.30A, Babakan Surabaya",-6.9132918,107.6482496,OPERATIONAL,4.7,6,"restaurant, food, point_of_interest, establishment",Unknown,Babakan Surabaya
Rumah Makan Cikawao Antapani,"Jalan Terusan Jakarta No.30A, Babakan Surabaya",-6.9132918,107.6482496,OPERATIONAL,3,1,"restaurant, food, point_of_interest, establishment",Unknown,Babakan Surabaya
Omay Otin H.darussalam,"3HFQ+2R6, Babakan Tarogong",-6.927461999999999,107.589507,OPERATIONAL,4.4,25,"restaurant, food, point_of_interest, establishment",Unknown,Babakan Tarogong
Gelora's Coffee and Kitchen,"Jalan Terusan Pasirkoja No.68, Babakan Tarogong",-6.9261206,107.5942575,OPERATIONAL,4.5,26,"cafe, store, restaurant, food, point_of_interest, establishment",Unknown,Babakan Tarogong
Sop Buah Ibu Nolis,"3HCR+VF6, Babakan Tarogong",-6.9278454,107.5911421,OPERATIONAL,4.5,22,"restaurant, food, point_of_interest, establishment",Unknown,Babakan Tarogong
Pecel lele mas mukarom,"Jalan Soekarno-Hatta, Babakan",-6.932591500000001,107.5764718,OPERATIONAL,4.1,21,"restaurant, food, point_of_interest, establishment",Unknown,Babakan
WM Rumah Kue & Kopi (illy cafe),"Jalan Sumber Asih No.6 No. 12, Babakan",-6.9343174,107.5725604,CLOSED_TEMPORARILY,4.2,118,"cafe, store, restaurant, food, point_of_interest, establishment",2,Babakan
Putra minang,"Jl. Mekarsari Blok Agersari, RT.09/RW.10, Babakan",-6.934604999999999,107.5754376,OPERATIONAL,4.5,24,"restaurant, food, point_of_interest, establishment",Unknown,Babakan
"Warung Sate & Gule ""Sinta""","Jalan Sumber Mekar No.39, Babakan",-6.934167899999998,107.5757395,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Babakan
Soto Dan Bubur Ayam Anugerah,"3H8G+29V, Blok Ager Sari, Jalan Polisi RT.09/RW.10, Babakan",-6.934876399999999,107.5759308,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Babakan
Serabi Solo,"Jalan Sumber Mekar No.35-5, Babakan",-6.933775699999999,107.575869,OPERATIONAL,4.1,8,"restaurant, food, point_of_interest, establishment",Unknown,Babakan
Jus dan sop buat murmer bnyk varian rasa enak pula,"3H8F+3VQ, Jalan Sumber Mekar, Babakan",-6.934779499999998,107.5747237,OPERATIONAL,1,1,"restaurant, food, point_of_interest, establishment",Unknown,Babakan
Cireng isi HADI,"Blok agersari RT.07/RW.10, Babakan",-6.9347297,107.5763238,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Babakan
Dapoer Express,Babakan,-6.9336119,107.5758542,OPERATIONAL,3.8,48,"restaurant, food, point_of_interest, establishment",Unknown,Babakan
YD1CEV,"Jalan Polisi Gang Haji Hasan I No.3, RT.03/RW.10, Babakan",-6.934229299999999,107.5763643,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Babakan
Toko yoga,RT.003/RW.011,-6.935425299999999,107.5756338,OPERATIONAL,3,1,"meal_takeaway, restaurant, food, point_of_interest, establishment",Unknown,Babakan
Batagor Abah Bandung,"3H8G+J6G, Jalan Sumber Mekar, Babakan",-6.933444799999999,107.575585,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Babakan
Nasi Liwet Solo,"Jalan Sumber Mekar No.35-5, Babakan",-6.9335239,107.5759499,OPERATIONAL,4,2,"restaurant, food, point_of_interest, establishment",Unknown,Babakan
Warung ibu susilawati,"3H8G+M73, Kp babakan cisarua",-6.9333749,107.5756649,OPERATIONAL,Unknown,Unknown,"meal_takeaway, restaurant, food, point_of_interest, establishment",Unknown,Babakan
Bakso mercon,"3H8G+M73, Babakan",-6.9333749,107.5756649,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Babakan
REZA ARABIC STORE,"pasir randu, Babakan",-6.9333749,107.5756649,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Babakan
Ichi Bento - Yogya Kepatihan,"Yogya kepatihan 4th Floor, JL. Dewi Sartika, No 18, Kepatihan, Bandung, Balonggede",-6.923722,107.6059129,OPERATIONAL,3.6,22,"restaurant, food, point_of_interest, establishment",Unknown,Balong Gede
Dunkin' Donuts,"Jalan Dalem Kaum No.57, Balonggede",-6.9222494,107.6060357,OPERATIONAL,4.4,458,"bakery, cafe, store, restaurant, food, point_of_interest, establishment",2,Balong Gede
Bakmi Parahyangan - Dalem Kaum,"Jalan Dalem Kaum No.12, Balonggede",-6.9221996,107.6043265,OPERATIONAL,4.2,505,"restaurant, food, point_of_interest, establishment",Unknown,Balong Gede
Warung Nasi Ibu Imas,Jalan Balonggede No.67 / 48 / 38 / 93,-6.9259184,107.6072671,OPERATIONAL,4.5,23386,"restaurant, food, point_of_interest, establishment",2,Balong Gede
Jopankar,"Jalan Ciguriang No.1, Balonggede",-6.9224349,107.6046779,OPERATIONAL,4.4,378,"hair_care, store, restaurant, food, point_of_interest, establishment",Unknown,Balong Gede
CFC Yogya Kepatihan,"Jalan Kepatihan No.18, Balonggede",-6.923570799999999,107.6060729,OPERATIONAL,3.2,61,"restaurant, food, point_of_interest, establishment",2,Balong Gede
Bebek Salero,"Jalan Dewi Sartika No.39, Balonggede",-6.922981999999999,107.6061272,OPERATIONAL,3.8,916,"restaurant, food, point_of_interest, establishment",2,Balong Gede
Es Teler 79,"Kings Shopping Centre Ground Floor No. 4-6, JL. Kepatihan, No. 11-17, Balong Gede Regol, 40251, Balonggede",-6.9232,107.60558,OPERATIONAL,4.5,2,"restaurant, food, point_of_interest, establishment",2,Balong Gede
Rumah Makan Padang USAHA BUNDA,"Jalan Dalem Kaum No.48-52, Basement MD Plaza, Balonggede",-6.922408,107.605772,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Balong Gede
HokBen Plaza King's,"Kings Shopping Center, Jalan Kepatihan No.11-17 Lantai 4, Balonggede",-6.923098899999999,107.6047362,OPERATIONAL,3.5,82,"restaurant, food, point_of_interest, establishment",2,Balong Gede
Warung Nasi Sederhana Rai Raka,"Jalan Raden Dewi Sartika No.97D, Pungkur",-6.9271048,107.6037927,OPERATIONAL,4.2,187,"restaurant, food, point_of_interest, establishment",1,Balong Gede
Foodlife GRIYA Batununggal,"Jalan Batununggal Indah I No.19 - 21, Batununggal",-6.9528411,107.6277415,OPERATIONAL,4.5,1593,"restaurant, food, point_of_interest, establishment",2,Batununggal
D'Ayam Ketawa catering,"dekat Toko HJ OMI, Jalan Waas, Batununggal",-6.9518051,107.6260678,OPERATIONAL,4.3,15,"restaurant, food, point_of_interest, establishment",Unknown,Batununggal
Toko Oleh - Oleh Khas Tempe Gila,"Jalan Sekelimus Tengah No.10, Batununggal",-6.9480688,107.6378798,OPERATIONAL,4.3,4,"restaurant, food, point_of_interest, establishment",Unknown,Batununggal
Juice Preuneur,"Jalan Sekelimus Utara No.11, Batununggal",-6.947419600000001,107.63905,OPERATIONAL,4.3,3,"restaurant, food, point_of_interest, establishment",Unknown,Batununggal
Rumah Makan Khas Sunda Cibiuk,"Jalan Soekarno-Hatta No.508, Batununggal",-6.9467481,107.638547,OPERATIONAL,4.5,7013,"restaurant, food, point_of_interest, establishment",2,Batununggal
Ayam Goreng & Roti bakar Bi-51,"Jalan Batu Indah Raya No.51A, Batununggal",-6.9527685,107.6324726,OPERATIONAL,3.7,3,"restaurant, meal_takeaway, food, point_of_interest, establishment",Unknown,Batununggal
Cois Burger,"Jalan Batu Indah âª No.23, Batununggal",-6.9527219,107.6331403,OPERATIONAL,4,5,"restaurant, food, point_of_interest, establishment",Unknown,Batununggal
Tiara Puspa Catering Service & Decoration,"Jalan Batu Indah XIV No.6, Batununggal",-6.9534836,107.6322735,OPERATIONAL,4.6,21,"restaurant, food, point_of_interest, establishment",Unknown,Batununggal
Ayam JM,"Jalan Parakan Asri No.33, Batununggal",-6.9522242,107.6314238,OPERATIONAL,4.7,19,"restaurant, cafe, food, point_of_interest, establishment",Unknown,Batununggal
Khaliqa Kitchen,Jalan Batu Indah XIV No.10,-6.9538704,107.6319731,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Batununggal
Seblak Jampe - Jampe,"Jalan Parakan Ayu Raya No.7, Batununggal",-6.9511181,107.6322833,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Batununggal
Jeruk peras murni,"Jalan Parakan Ayu Raya No.7, Batununggal",-6.951069800000001,107.6322054,OPERATIONAL,5,7,"restaurant, food, point_of_interest, establishment",Unknown,Batununggal
PEMPEK BENERAN,"Komplek Batu Indah Jalan Batu Indah IX No.2B, Batununggal",-6.952805999999999,107.6341527,OPERATIONAL,4.3,24,"restaurant, food, point_of_interest, establishment",Unknown,Batununggal
Paras 42,"Jalan Parakan Asri No.42, Batununggal",-6.952193,107.6304799,OPERATIONAL,5,3,"restaurant, food, point_of_interest, establishment",Unknown,Batununggal
Ayam Pengkolan,"Jalan Batununggal Indah Raya No.283, Batununggal",-6.9545895,107.6320059,OPERATIONAL,4.7,3,"restaurant, food, point_of_interest, establishment",Unknown,Batununggal
Resto,"2JWJ+H66, Jalan Batununggal Lestari V, Batununggal",-6.9535836,107.6305139,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Batununggal
Lontong Sayur Ayam Rendang Aceh,"Jalan Batununggal Indah Raya No.283, Batununggal",-6.954648899999999,107.6319223,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Batununggal
Kedai Mojok Yuk..!,"Jalan Batununggal Indah Raya No.263, Batununggal",-6.954445600000001,107.6312887,OPERATIONAL,4.8,12,"cafe, store, restaurant, food, point_of_interest, establishment",Unknown,Batununggal
HDL 293 Seafood,"Jalan Gatot Subroto No.230, Binong",-6.931010199999999,107.6408746,OPERATIONAL,4.2,578,"restaurant, food, point_of_interest, establishment",2,Binong
LexAt,"Gang Pangumbahan No.1 No.153/25, RT.2/RW.17",-6.9377906,107.6404453,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Binong
Warung bu enyi,"3J6R+XF7, Gang Machpud, Binong",-6.9375861,107.641172,OPERATIONAL,5,8,"restaurant, food, point_of_interest, establishment",Unknown,Binong
Lotek Rujak Bu Sari,"Jalan Binong Jati No.137, Binong",-6.9377437,107.6401694,OPERATIONAL,5,3,"restaurant, food, point_of_interest, establishment",Unknown,Binong
Juice Blend,"Jalan Binong Jati No.2 no.72, Binong",-6.938178199999999,107.6414178,OPERATIONAL,4.5,2,"restaurant, food, point_of_interest, establishment",Unknown,Binong
Warung Ibu Enjah,Indonesia,-6.938247499999999,107.639935,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Binong
Cuankinit Bakso,Binong,-6.9389308,107.64083,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Binong
Mie kocok ibu lilis,"Gang Wibawa Jalan Binong Jati No.54, RT.01/RW.04, Binong",-6.937612100000001,107.639844,OPERATIONAL,5,4,"restaurant, food, point_of_interest, establishment",Unknown,Binong
home burger,"rt01, Jalan Binong Jati No.146, RW.04, Binong",-6.9372913,107.6400869,OPERATIONAL,4.7,59,"restaurant, food, point_of_interest, establishment",Unknown,Binong
Wardaff,"Jalan Binong Jati No.138, RT.01/RW.04, Binong",-6.9369696,107.6401877,OPERATIONAL,4.8,111,"restaurant, food, point_of_interest, establishment",1,Binong
warung jajanan bu cucu,"Gang Mukti No.63 rt01, RW.04, Binong",-6.9375817,107.6395375,OPERATIONAL,5,7,"meal_takeaway, restaurant, food, point_of_interest, establishment",Unknown,Binong
ibro chicken roasted binong,"3J7R+7G6, Gang Sukamaju I, Binong",-6.936840600000001,107.64126,OPERATIONAL,3.7,3,"meal_takeaway, restaurant, food, point_of_interest, establishment",Unknown,Binong
"Kabobs - Premium Kebab, Kiaracondong","Jalan Ibrahim Adjie No.372a, Binong",-6.938616499999998,107.6421004,OPERATIONAL,4.6,1343,"cafe, restaurant, food, point_of_interest, establishment",2,Binong
Warung nasi bu dedah,Jalan Binong Jati RT.01/RW.04,-6.9377574,107.6392334,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Binong
La Baraga Cafe,Jalan Braga No.54,-6.917610900000001,107.6094452,OPERATIONAL,4.6,643,"bar, night_club, cafe, restaurant, food, point_of_interest, establishment",2,Braga
Wendy's - Braga,"Jalan Braga No.99-101, Braga",-6.916959499999999,107.6091119,OPERATIONAL,4.2,1257,"restaurant, food, point_of_interest, establishment",2,Braga
Ayam Djogja Kejaksaan,Jalan Kejaksaan No.5,-6.918461199999999,107.610049,OPERATIONAL,4.4,58,"restaurant, food, point_of_interest, establishment",Unknown,Braga
Dr. Ribs Barbeque,"GF Braga City Walk, JL. Braga, No. 99-101, Braga, Sumur Bandung, 40111 Bandung, Indonesia, Braga",-6.917082999999999,107.608856,OPERATIONAL,3.0,1,"restaurant, food, point_of_interest, establishment",Unknown,Braga
Braga Permai,Jalan Braga No.58,-6.917352800000001,107.60951,OPERATIONAL,4.5,7033,"restaurant, food, point_of_interest, establishment",2,Braga
Braga Art Cafe,Jalan Braga Indonesia No.68,-6.9170905,107.6093533,OPERATIONAL,4.5,1010,"cafe, restaurant, food, store, point_of_interest, establishment",2,Braga
Mie Jogja Pak Karso,"Jalan ABC No.103C, Braga",-6.919087600000001,107.607807,OPERATIONAL,4.4,304,"restaurant, food, point_of_interest, establishment",Unknown,Braga
Imperial Chinese Restaurant,"Landmark, Jalan Braga No.129, Braga",-6.915718,107.6087235,OPERATIONAL,4.5,956,"restaurant, food, point_of_interest, establishment",3,Braga
Outfitbyhanna,"Jalan Otto Iskandar Dinata No.99, Braga",-6.9180923,107.6044357,OPERATIONAL,4.2,23,"restaurant, food, point_of_interest, establishment",Unknown,Braga
Warung Nasi Ampera Otista 61,"Jalan Otto Iskandar Dinata No.61, Braga",-6.916944299999999,107.6045353,OPERATIONAL,4.3,1051,"restaurant, food, point_of_interest, establishment",2,Braga
Mr Buyung Martabak,"Jalan Burangrang No.42, Burangrang",-6.927374700000001,107.619194,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Burangrang
Rumah Lezat Simplisio,"Jalan Karapitan No.45, Burangrang",-6.926139900000001,107.6173089,OPERATIONAL,4.4,2564,"restaurant, food, point_of_interest, establishment",2,Burangrang
CLD VN,"Jalan Beunteur No.1, Burangrang",-6.934073799999998,107.6189933,OPERATIONAL,4.1,30,"restaurant, store, food, point_of_interest, establishment",Unknown,Burangrang
dapur HAN,"Jalan Emong No.3, Burangrang",-6.924971399999999,107.617758,OPERATIONAL,4.1,20,"restaurant, food, point_of_interest, establishment",Unknown,Burangrang
Rumah Makan Khas Sunda Berkah,"Jalan Emong No.44, Burangrang",-6.924763199999999,107.6196107,CLOSED_TEMPORARILY,4.5,13,"restaurant, food, point_of_interest, establishment",Unknown,Burangrang
Buku Menu Resto,"Jalan Kancra Dalam I No.33, Lengkong",-6.934955599999999,107.6180691,OPERATIONAL,4.2,605,"restaurant, food, point_of_interest, establishment",2,Burangrang
"Batagor Bloder, Asrama Kipal","Jalan Raya Cibeureum No.70, Campaka",-6.9022031,107.564278,OPERATIONAL,4.7,32,"restaurant, food, point_of_interest, establishment",Unknown,Campaka
Dapur alya,Jalan bukit barisan perum cendana tahap 3 blok e no 2,-6.900629599999999,107.5665802,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Campaka
Batagor Mang Andi,"Gang Babakan Hegar No.41, Campaka",-6.900030500000001,107.5668857,OPERATIONAL,5,3,"restaurant, food, point_of_interest, establishment",Unknown,Campaka
Warung goceng,"Gang Babakan Hegar No.35, Campaka",-6.9002304,107.567023,OPERATIONAL,1,1,"restaurant, food, store, point_of_interest, establishment",Unknown,Campaka
Warung Ceu Omah,"4H28+3HQ, Jalan Sapta Marga, Campaka",-6.8997769,107.5664796,OPERATIONAL,4.6,7,"restaurant, food, point_of_interest, establishment",Unknown,Campaka
Ikan bakar nila cobek,"4H28+4GF, Campaka",-6.899687200000001,107.5662936,OPERATIONAL,4.8,6,"restaurant, food, point_of_interest, establishment",Unknown,Campaka
Batagor Andi,"Jalan Sapta Marga No.45, Campaka",-6.8995105,107.5667487,OPERATIONAL,4,1,"restaurant, food, point_of_interest, establishment",Unknown,Campaka
Pisang keju nacka,Jalan Asrama Kipal,-6.9010206,107.5654345,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Campaka
Kedai Hafinan,"Gang Babakan Hegar No.23, RT.03/RW.03, Campaka",-6.900655,107.5677506,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Campaka
Basreng Kriuk Alan,"Jalan Asrama Kipal No.B-14, RT.005/RW.004, Campaka",-6.9015413,107.5658087,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Campaka
Nasi uduk ema eti,"Jalan Asrama Kipal No.b14, Campaka",-6.901540400000001,107.565807,OPERATIONAL,5,9,"restaurant, food, point_of_interest, establishment",Unknown,Campaka
CAKUE MINI ALAN,"Jalan Asrama Kipal Gang Kipal II No.B-14, Campaka",-6.901547799999999,107.5658049,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Campaka
Ayam Goreng UT,"Jalan Sapta Marga Jalan Bojong Koneng No.21, Campaka",-6.8991282,107.5660965,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Campaka
Seblak Poras,"4H28+55X, Jalan Sapta Marga, Campaka",-6.899505099999999,107.5654747,OPERATIONAL,4.8,40,"restaurant, food, point_of_interest, establishment",Unknown,Campaka
Ayam seuhah R.S.A cibereum,"3HX8+979, Campaka",-6.901585499999999,107.5657456,OPERATIONAL,5,9,"restaurant, food, point_of_interest, establishment",Unknown,Campaka
Warung Uwo ( Makanan Khas Palembang),"Jalan Asrama Kipal Gang Kipal II No.b23, RT.05/RW.04",-6.9017471,107.5654853,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Campaka
Ayam Tulang Lunak Rawit Tujuh,"Jalan Sapta Marga No.74 blok C, Campaka",-6.899970199999999,107.5647918,OPERATIONAL,5,3,"restaurant, food, point_of_interest, establishment",Unknown,Campaka
Besok Jajan,"keluar, Gerbang Tol Pasir Koja",-6.931452299999999,107.5706368,OPERATIONAL,Unknown,Unknown,"meal_takeaway, restaurant, food, point_of_interest, establishment",Unknown,Caringin
Mom's Recipe,"3HCC+46P, Caringin",-6.929658899999999,107.5705628,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Caringin
Delisioco Food,"Jalan Cibuntu Barat No.87, Caringin",-6.932219699999998,107.5710289,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Caringin
Mie Bakso Khan Setia,"Jalan Holis No.272-260, Caringin",-6.9300069,107.5730333,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Caringin
Ayam Geprek Kekinian,"Komplek Bumi asri, Blok A kelurahan No.17, Gempolsari",-6.928510999999999,107.5720406,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Caringin
Warung Geprek Barokah,"Jalan Bojong Raya No.33A, Caringin",-6.9278647,107.5707493,OPERATIONAL,5,4,"restaurant, food, point_of_interest, establishment",Unknown,Caringin
KUY STEAK (Jalan Bojong),"Jalan Bojong Raya No.23, Caringin",-6.9279907,107.5715562,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Caringin
Mr Kriuk Fried Chicken - Bojong Raya Caringin Bandung,"Jalan Bojong Raya No.23, Caringin",-6.9279907,107.5715562,OPERATIONAL,Unknown,Unknown,"meal_takeaway, restaurant, food, point_of_interest, establishment",Unknown,Caringin
