name,address,lat,lng,business_status,rating,user_ratings_total,types,price_level,Kelurahan
HMMC,"Ruko Gyan Plaza, Jalan Terusan Pasirkoja No.245 Blok B-11, Babakan",-6.9291751,107.5771329,OPERATIONAL,3.3,9,"school, point_of_interest, establishment",,Babakan
PAUD AR-ROHIM,"3H7G+W9X, Jalan Soekarno-Hatta Gang Haji Hasan I RT.09/RW.10, Babakan",-6.935139400000001,107.5759937,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Babakan
TPQ Al-Ishlah Babakan Bandung,"3H8G+M73, Babakan",-6.9333749,107.5756649,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Babakan
PAUDQu Az Zakariya,"3H8G+6Q5, Babakan",-6.9344882,107.57697,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Babakan
Bodhi Sinar Terang School è©æåæå­¦æ ¡,"Jalan Sumber Mekar No.27-2, RT.07/RW.11, Babakan",-6.9356782,107.5741038,OPERATIONAL,3.8,9,"school, point_of_interest, establishment",,Babakan
BST,"Kompleks Pertokoan Sumbersari Indah, Gang Cendana Jalan Sumber Mekar, Babakan",-6.9357485,107.5740808,OPERATIONAL,Unknown,Unknown,"primary_school, school, point_of_interest, establishment",,Babakan
SLB Gemilang,"Jalan Aki Padma No.7 b, RT.05/RW.08, Babakan",-6.9336138,107.5780787,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Babakan
TK Al-Ikhlas,"Jalan Aki Padma No.9, Babakan",-6.933570599999999,107.5780734,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Babakan
Tjk,"Jalan Soekarno-Hatta Blok Kav E No.101B, Babakan",-6.931614499999999,107.5765376,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Babakan
MTs Al Amanah Kota Bandung,"Jalan Sumber Sugih Komplek Sumber Sari Indah No.8, Babakan",-6.936698,107.5728672,OPERATIONAL,4.9,213,"school, point_of_interest, establishment",,Babakan
cibuntu,"Jalan Aki Padma No.42, Babakan",-6.9318604,107.578006,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Babakan
MT.Riyadhus Sholihin,"RT.03/RW.07, Keluharan, Babakan",-6.9312358,107.5771608,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Babakan
PAUD Kota Al Hidayah SSI,"Jalan Sumber Asih No.32-25, Babakan",-6.9358704,107.571905,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Babakan
SDN 245 Sumbersari Indah,"Jalan Sumber Makmur No.3, Babakan",-6.937180100000001,107.5726694,OPERATIONAL,4.7,26,"primary_school, school, point_of_interest, establishment",,Babakan
Pangkoh 1blok b,"4 pangkoh 1 b, Jalan Karya Mukti, Babakan",-6.9360274,107.5718591,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Babakan
Elementary School Assalaam,"Jalan Sasak Gantung No.1-4, Balonggede",-6.925699,107.607614,OPERATIONAL,4.9,247,"primary_school, school, point_of_interest, establishment",,Balong Gede
Senior High School Pasundan 1,"Jalan Balonggede No.28, Balonggede",-6.923596700000001,107.6076382,OPERATIONAL,4.5,253,"school, point_of_interest, establishment",,Balong Gede
Junior High School Assalaam,"Jalan Sasak Gantung No.12-14, Balonggede",-6.926038099999999,107.6079401,OPERATIONAL,4.8,142,"school, point_of_interest, establishment",,Balong Gede
TK Assalaam,"Jalan Sasak Gantung No.9, Balonggede",-6.925792100000001,107.6082948,OPERATIONAL,5.0,381,"school, point_of_interest, establishment",,Balong Gede
Taman Pendidikan Quran (TPQ) Assalaam,"Gang Disan No.10, Balonggede",-6.924896200000001,107.6078713,OPERATIONAL,5.0,16,"school, point_of_interest, establishment",,Balong Gede
Pasundan Junior High School 1 Bandung,"Jalan Pasundan No.32, Balonggede",-6.9242743,107.6080385,OPERATIONAL,4.4,73,"school, point_of_interest, establishment",,Balong Gede
SMP Pasundan 2 Bandung,"Jalan Pasundan No.32, Balonggede",-6.924222999999999,107.6078673,OPERATIONAL,4.8,41,"school, point_of_interest, establishment",,Balong Gede
Gereja Rehoboth,"Jalan Raden Dewi Sartika No.36-38, Balonggede",-6.925136099999999,107.6059459,OPERATIONAL,4.6,34,"church, school, place_of_worship, point_of_interest, establishment",,Balong Gede
Junior High School 43 Bandung,"Jalan Kautamaan Istri No.43, Balonggede",-6.9256767,107.6069018,OPERATIONAL,4.7,81,"school, point_of_interest, establishment",,Balong Gede
Elementary School Balonggede,"Jalan Balonggede No.49, Balonggede",-6.924554199999998,107.6075487,OPERATIONAL,4.5,26,"primary_school, school, point_of_interest, establishment",,Balong Gede
Yayasan Assalaam Bandung,"Jalan Yuda No.1, Balonggede",-6.927091900000002,107.6075299,OPERATIONAL,4.3,20,"school, point_of_interest, establishment",,Balong Gede
SMP Negeri 34 Bandung,"2JXG+R95, Jalan Waas, Batununggal",-6.950481500000001,107.6259904,OPERATIONAL,4.5,158,"school, point_of_interest, establishment",,Batununggal
RA Assyakur,"Jalan Sekelimus Utara No.16, Batununggal",-6.947744199999999,107.638663,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Batununggal
Homeschooling Primagama Bandung 1,"Jalan Parakan Ayu II No.8, Batununggal",-6.9515704,107.6317771,OPERATIONAL,4.4,18,"school, point_of_interest, establishment",,Batununggal
Yapeptri,"JL Batu Indah Raya, No. 12 B, Batununggal",-6.9535766,107.6334104,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Batununggal
TKIT Luqmanul Hakim,"Jalan Parakan Arum No.17, Batununggal",-6.950959199999998,107.6291131,OPERATIONAL,5,13,"school, point_of_interest, establishment",,Batununggal
MDTA Nurhafa,"2JWP+RFX, Jalan Arhanudri, Batununggal",-6.952894299999998,107.636225,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Batununggal
Yayasan Hazanah,"Jalan Soekarno-Hatta No.354, Batununggal",-6.949570599999999,107.6297478,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Batununggal
Perpustakaan STFI,"Jalan Parakan Resik No.3, Batununggal",-6.949555199999999,107.6297009,OPERATIONAL,4,2,"school, point_of_interest, establishment",,Batununggal
SDN 117 Batununggal,"Jalan Arhanudri No.12b, Batununggal",-6.952689400000001,107.6363534,OPERATIONAL,3,2,"primary_school, school, point_of_interest, establishment",,Batununggal
Paud Melati Bunda,"2JWP+GGV, Jalan Arhanudri III, Batununggal",-6.953642500000001,107.6363075,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Batununggal
Almalia School,"Jalan Terusan Buah Batu No.25, Sukapura",-6.9506633,107.6362435,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Batununggal
Paud Tunas Bangsa,"2JXP+MH2, Gang Rukun, Batununggal",-6.950861299999999,107.6363945,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Batununggal
Pianoindah,"Gang Mawar No.164, RT.5/RW.9, Batununggal",-6.952323199999999,107.6368325,OPERATIONAL,5,1,"store, school, point_of_interest, establishment",,Batununggal
Lpk Pelita Hati,"Jalan Terusan Buah Batu No.41A, Batununggal",-6.9519097,107.637443,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Batununggal
SDN 130 Batununggal/Sekelimus,"2JWP+RXH, Jalan Terusan Buah Batu Gang Anyelir, Batununggal",-6.9529483,107.6374732,OPERATIONAL,4.5,11,"school, point_of_interest, establishment",,Batununggal
Sekolah Dasar Negeri Parakan Waas,"Jalan Waas No.94 B, Batununggal",-6.953087,107.6267809,OPERATIONAL,5,10,"primary_school, school, point_of_interest, establishment",,Batununggal
Paket A B C,"3J2P+7PX, Jalan Sekelimus Barat, Batununggal",-6.949274799999999,107.6368538,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Batununggal
POS PAUD CEMPAKA V,"Jalan Terusan Buah Batu No.59, Batununggal",-6.9519854,107.6380459,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Batununggal
31 Bandung Junior High School,"Jalan Binong Jati No.139, Binong",-6.938458900000001,107.6404348,OPERATIONAL,4.6,117,"school, point_of_interest, establishment",,Binong
Konfeksi474,"Jalan Binong Jati No.2, Binong",-6.938596999999999,107.6405457,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Binong
Madrasah Diniyah Nurussakinah,"Gang Nur Ummat II No.4, Binong",-6.9372509,107.6405592,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Binong
Moh.Robi Irianto,"Gg.H.Makbul 1, Jalan Binong Jati kelurahan No.18, RT.2/RW.6, Binong",-6.9391186,107.6408137,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Binong
Kursus Mengemudi Bathara,"Jl. Ibrahim Adjie.344a, Kiaracondong",-6.9363471,107.6422487,OPERATIONAL,4.9,25,"school, point_of_interest, establishment",,Binong
Merajut Asa Kita (MASAKI/MERAKIT),Jalan Binong Jati No.124,-6.935711,107.6403222,OPERATIONAL,5,4,"school, point_of_interest, establishment",,Binong
RED ORANGE CONSULTAN,"3JJ6+JFV, Jalan Kejaksaan, Braga",-6.9183846,107.6111726,OPERATIONAL,Unknown,Unknown,"point_of_interest, school, establishment",,Braga
PKBM Minda Utama - Sekolah Paket C Bandung,"JL. Karapitan, No. 13B RT. 002/01, Burangrang, Paledang",-6.9244824,107.617495,OPERATIONAL,5.0,386,"school, point_of_interest, establishment",,Burangrang
BPI 1 Bandung High School,"Yayasan Badan Perguruan Indonesia (BPI, Jalan Burangrang No.8, Burangrang",-6.923941,107.6194105,OPERATIONAL,4.5,261,"point_of_interest, school, establishment",,Burangrang
Yayasan BPI Bandung,"Jalan Burangrang No.8, Burangrang",-6.923920099999997,107.6195762,OPERATIONAL,4.9,8,"point_of_interest, school, establishment",,Burangrang
SMA BPI 2 Bandung,"Jalan Burangrang Dalam No.8, Burangrang",-6.923518899999999,107.6193241,OPERATIONAL,4.9,45,"point_of_interest, school, establishment",,Burangrang
SMAT Pelita Nusantara,"Jalan Paledang No.297a, Campaka",-6.9016287,107.5691457,OPERATIONAL,4.3,127,"school, secondary_school, point_of_interest, establishment",,Campaka
SMAN 13 Bandung,"Jalan Raya Cibeureum No.52, Campaka",-6.903441099999999,107.5650556,OPERATIONAL,4.5,195,"secondary_school, school, point_of_interest, establishment",,Campaka
Sekolah Menengah Atas Kristen 3 BPK Penabur Bandung,"Jalan Raya Cibeureum No.92, Campaka",-6.898798900000001,107.5634918,OPERATIONAL,4.7,27,"school, point_of_interest, establishment",,Campaka
Smp Negeri 67,"Jalan Asrama Kipal No.55, Campaka",-6.900775599999999,107.565706,OPERATIONAL,5,6,"school, point_of_interest, establishment",,Campaka
Cahaya Al - Amin,"Jalan Bojong Koneng No.4, Campaka",-6.8995783,107.5668364,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Campaka
Kompleks SDN Cibeureum 091,"Jalan Asrama Kipal No.55, Campaka",-6.900705099999999,107.5655579,OPERATIONAL,4.3,39,"school, point_of_interest, establishment",,Campaka
TK. Tawekal,"3HX7+8X8, Jalan Sapta Marga, Campaka",-6.901723,107.5649552,OPERATIONAL,5,3,"school, point_of_interest, establishment",,Campaka
Smak Bpk Penabur 3,"3HX8+62P, Jalan Asrama Kipal, Campaka",-6.9019162,107.5650814,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Campaka
Smp Mutiara 4,"Jalan Raya Cimindi No.74, Campaka",-6.9013073,107.5639392,OPERATIONAL,Unknown,Unknown,"primary_school, school, point_of_interest, establishment",,Campaka
SD Advent Cimindi,"Jalan Raya Cimindi No.74, Campaka",-6.9013472,107.5639137,OPERATIONAL,5,1,"primary_school, school, point_of_interest, establishment",,Campaka
Sekolah Menengah Atas Advent Cimindi,"Jalan Raya Cimindi No.74 02, Campaka",-6.901355499999999,107.5638996,OPERATIONAL,4.7,56,"school, point_of_interest, establishment",,Campaka
SMK Muslimin 1 Bandung,"3HX9+9PF, Jalan Paledang No.297, Campaka",-6.901548499999999,107.5692883,OPERATIONAL,4.9,38,"secondary_school, school, point_of_interest, establishment",,Campaka
XI-7,"Jalan Jendral Haji Amir Machmud No.52, Campaka",-6.903179199999999,107.5652578,OPERATIONAL,5,4,"school, point_of_interest, establishment",,Campaka
basenam,"Jalan Jendral Haji Amir Machmud No.52, Campaka",-6.903269400000001,107.5652759,OPERATIONAL,Unknown,Unknown,"secondary_school, school, point_of_interest, establishment",,Campaka
Sekolah Dasar Negeri Cibeureum 1,"Jalan Asrama Kipal No.56, Campaka",-6.903731299999999,107.5678109,OPERATIONAL,4.3,15,"primary_school, school, point_of_interest, establishment",,Campaka
TAAM Happy Kids,"3HWC+W2V, Jalan Paledang, Campaka",-6.902631999999999,107.5700584,OPERATIONAL,5,5,"school, point_of_interest, establishment",,Campaka
SMK Widya Dirgantara,"Jalan Bojong Raya No.114 A, Cibuntu",-6.927080499999999,107.5673435,OPERATIONAL,4.3,42,"school, point_of_interest, establishment",,Caringin
TK - SD Kristen Pelita,"Jalan Holis No.300, Caringin",-6.932765,107.571771,OPERATIONAL,4.9,80,"primary_school, point_of_interest, school, establishment",,Caringin
SD Atta'zhimiyah,"3H8C+QPX, Jalan Holis, Caringin",-6.9330072,107.5718714,OPERATIONAL,1,1,"school, point_of_interest, establishment",,Caringin
Raudhatul Athfal Al Firdaus,"Jalan Bojong Raya No.58, Caringin",-6.927565200000001,107.5704687,OPERATIONAL,Unknown,Unknown,"point_of_interest, school, establishment",,Caringin
Smp pasundan 2 Cimahi,"Jalan Bojong Raya No.62, Caringin",-6.927567799999999,107.5701558,OPERATIONAL,4,1,"point_of_interest, school, establishment",,Caringin
Smp Bppi Bojong,"Jalan Bojong Raya No.10, Cibuntu",-6.9276629,107.573388,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Caringin
SD Kristen Kalam Kudus,"Jalan Ibu Inggit Garnasih No.108, Ciateul",-6.932314000000001,107.6085818,OPERATIONAL,4.7,15,"primary_school, school, point_of_interest, establishment",,Ciateul
SMPN 11 Bandung,"Jalan Haji Samsudin No.34, Ciateul",-6.934844699999999,107.6080172,OPERATIONAL,4.6,157,"school, point_of_interest, establishment",,Ciateul
Play Group Penabur Singgasana,"Jalan Indraprasta Timur No.1, Cibaduyut",-6.936823299999999,107.6099799,OPERATIONAL,5.0,1,"school, point_of_interest, establishment",,Ciateul
Sekolah Vokal Adjie Esa Poetra,"Jalan Moch. Ramdan No.110, Ciateul",-6.9375656,107.6090276,OPERATIONAL,5.0,4,"school, point_of_interest, establishment",,Ciateul
SSB Boy FC,"3J84+8VR, Ciateul",-6.934138399999999,107.6071361,OPERATIONAL,2.8,8,"school, point_of_interest, establishment",,Ciateul
TK Al Ikhlas,"3J85+2HV, Jalan Kotabaru VI, Ciateul",-6.9348818,107.6089202,OPERATIONAL,5.0,2,"school, point_of_interest, establishment",,Ciateul
Santa Lucia,"3J85+HMW, Jalan Sindang Palay, Ciateul",-6.9335173,107.6092099,OPERATIONAL,5.0,1,"school, point_of_interest, establishment",,Ciateul
Sekolah Kristen Gamaliel,"Jalan Jend. Sudirman No.205-207, Cibadak",-6.9202306,107.597062,OPERATIONAL,4.2,45,"school, point_of_interest, establishment",,Cibadak
Kumon Cibadak,"Jalan Cibadak No.225 H, Cibadak",-6.921527600000001,107.5952814,OPERATIONAL,4.3,4,"school, point_of_interest, establishment",,Cibadak
TK Ikhlasul Ilmi,"Yahya No.53/89, Jalan Pak Gatot 1, Gegerkalong",-6.924006599999998,107.5956805,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cibadak
SMPN 38 Bandung,"Jalan Borobudur No.1, Cibaduyut Kidul",-6.958424999999999,107.59143,OPERATIONAL,4.5,113,"school, point_of_interest, establishment",,Cibaduyut Kidul
TKQ - DTA - DTW AL ALAWY AL ISLAMI,"Jalan Ciparay Tengah No.236, RT.01/RW.06, Cibaduyut Kidul",-6.959878,107.5894763,OPERATIONAL,5,1,"school, food, store, point_of_interest, establishment",,Cibaduyut Kidul
Pondok Pesantren Syifaaush Shuduur,"Jalan Ciparay Tengah No.30, Cibaduyut Kidul",-6.9604867,107.5910132,OPERATIONAL,4.7,43,"school, point_of_interest, establishment",,Cibaduyut Kidul
Paud bermartabat,"2HRQ+FW9, Cibaduyut Kidul",-6.9588481,107.5898673,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cibaduyut Kidul
Dewi Asri,"Jalan Salakadomas Komplek Cibaduyut permai No.14, Cibaduyut Kidul",-6.9599517,107.5915437,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Cibaduyut Kidul
Cibaduyut,"2HQQ+PJC, Cibaduyut Kidul",-6.9606752,107.589014,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Cibaduyut Kidul
Sekolah Menengah Atas Plus Pariwisata,"Jalan Borobudur No.1, RW.4, Cibaduyut Kidul",-6.958445299999999,107.5913795,OPERATIONAL,5,1,"secondary_school, school, point_of_interest, establishment",,Cibaduyut Kidul
Sekolah Dasar Negeri 229 Cibaduyut,"Jalan Prambanan No.4 Blok O, RT.2/RW.3, Cibaduyut Kidul",-6.9603426,107.5922752,OPERATIONAL,4.6,15,"primary_school, school, point_of_interest, establishment",,Cibaduyut Kidul
RA/BA/TA Mutmainnah,"Jalan Prambanan No.3, RW.06, Cibaduyut Kidul",-6.959312600000001,107.5924476,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Cibaduyut Kidul
SDN 228 Cangkuang,"2HQR+CM3, Jalan Ciparay Tengah, Cibaduyut Kidul",-6.961493099999999,107.5916685,OPERATIONAL,4.9,14,"primary_school, school, point_of_interest, establishment",,Cibaduyut Kidul
TKIT Muthmainnah,"Komplek Cibaduyut Permai, Jln Prambanan B 3, Cibaduyut Kidul",-6.959252500000001,107.5924817,OPERATIONAL,4.6,15,"school, point_of_interest, establishment",,Cibaduyut Kidul
TKQ Hidayatul Mubtadiin,"2HQV+P4J, Gang Babakan TVRI II, Cibaduyut Kidul",-6.9606611,107.5927675,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Cibaduyut Kidul
Ra Al-Baqy,"Jl. Ciparay Tengah Komp.Teratai Indah I No. 06 Kel. Cibaduyut Kidul, Kecamatan Bojongloa Kidul, Cibaduyut Kidul, Bojongloa Kidul, Cibaduyut Kidul",-6.961509,107.592262,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Cibaduyut Kidul
Rumah Ilham Andika,"Jl Cibaduyut Gg Ma Maja Blok Sepatu No 61/04, RT.02",-6.957449400000001,107.5924449,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cibaduyut Kidul
Smks Aqua Vitae,"Gang Kopsi No.60, Cibaduyut",-6.9583204,107.5931891,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Cibaduyut Kidul
SMP Yudhistira,"Jalan Cibaduyut, Cibaduyut Kidul",-6.958304800000001,107.5931827,OPERATIONAL,4.5,17,"school, point_of_interest, establishment",,Cibaduyut Kidul
MTs. Nurul Iman,"Jalan Cibaduyut Gang TVRI 3 No.Blok, Cibaduyut Wetan",-6.961723200000001,107.59496,OPERATIONAL,4.6,130,"point_of_interest, school, establishment",,Cibaduyut Wetan
Pacific swimming club,Jalan Galuh Pakuan Barat No.7,-6.961006900000001,107.5973644,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cibaduyut Wetan
Komplek singgasana,"2HVX+73P, Jalan Singgasana Raya, utama",-6.9567932,107.5977081,OPERATIONAL,5,2,"primary_school, point_of_interest, school, establishment",,Cibaduyut Wetan
Borobudur,Jalan Cibaduyut Jalan Ciparay Tengah,-6.959102199999999,107.5949773,OPERATIONAL,Unknown,Unknown,"primary_school, point_of_interest, school, establishment",,Cibaduyut Wetan
Jln Cibaduyut,"2HRV+9XH, Cibaduyut Wetan",-6.959102199999999,107.5949773,OPERATIONAL,5,1,"primary_school, point_of_interest, school, establishment",,Cibaduyut Wetan
MA Nurul Iman Kota Bandung,Cibaduyut Wetan,-6.961371299999999,107.5955969,OPERATIONAL,5,12,"point_of_interest, school, establishment",,Cibaduyut Wetan
MDTA AR-RODIYAH,"Jalan Cibaduyut Gang Ibu Ipong No.87 rt. 04/02, Cibaduyut Wetan",-6.956730299999999,107.5948043,OPERATIONAL,4.5,2,"school, point_of_interest, establishment",,Cibaduyut Wetan
MIS Nurul Iman Cibaduyut,"2HQV+7V4, Cibaduyut Wetan",-6.961777,107.595049,OPERATIONAL,Unknown,Unknown,"primary_school, point_of_interest, school, establishment",,Cibaduyut Wetan
YPI Pondok Pesantren Nurul Iman AlIslamy,"2HQV+7R6, Cibaduyut Wetan",-6.961842300000001,107.5945261,OPERATIONAL,4.8,9,"school, point_of_interest, establishment",,Cibaduyut Wetan
Sensory Motor School,"Jalan RD Rangga Kencana No.43, Mekarwangi",-6.9528132,107.598435,OPERATIONAL,5,3,"school, physiotherapist, health, point_of_interest, establishment",,Cibaduyut
Kota ku,"2HWV+M9F, Cibaduyut",-6.953320499999999,107.5934181,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Cibaduyut
